image_id,brightness,contrast
Busan_busanportbrdg3_20201028_1600_TUE_8m_NH_highway_TW3_sunny_FHD_054,154.73204040527344,62.4005012512207
Suwon_CH01_20201012_2023_MON_9m_NH_highway_TW5_sunny_FHD_032,58.898502349853516,26.20403480529785
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD_055,124.59099578857422,37.26190185546875
Suwon_CH02_20200720_1830_MON_9m_NH_highway_TW5_sunny_FHD_089,111.40632629394531,42.095970153808594
Buan_yulchon_20201020_1100_TUE_15m_NH_highway_TW2_sunny_FHD_018,115.22309875488281,46.586666107177734
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD_056,103.33692932128906,45.17665100097656
Chungju_chujeomtunnel(changwon)_20201019_1730_MON_15m_NH_highway_OW2_sunny_FHD_074,117.11825561523438,49.69284439086914
Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD_093,54.7631950378418,19.67257308959961
Cheonan_gangjeong_20201020_1400_TUE_15m_NH_highway_TW3_sunny_FHD_112,84.66481018066406,50.000770568847656
Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD_085,116.65796661376953,39.84560012817383
Hongcheon_wonchang4brdg_20201021_1500_WED_15m_NH_highway_OW2_sunny_FHD_001,99.68714904785156,57.764400482177734
Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD_114,89.48323059082031,53.55143356323242
Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD_019,123.2484359741211,53.8817024230957
Gangneung_wichon2brdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD_062,119.70767974853516,56.76472854614258
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD_059,122.49705505371094,50.048095703125
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD_047,119.99088287353516,50.61148452758789
Chungju_danpyeong1brdg_20201020_1100_TUE_15m_RH_highway_TW2_sunny_FHD_009,117.60398864746094,61.78456497192383
Suwon_CH02_20200721_1800_TUE_9m_RH_highway_TW5_sunny_FHD_119,104.90821075439453,31.764720916748047
Jeonju_sangpyeongoverpass_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD_096,114.48616027832031,44.70558166503906
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD_087,68.87600708007812,23.26863670349121
Gangneung_nodong_20201020_1430_TUE_15m_NH_highway_TW2_sunny_FHD_054,95.07777404785156,87.09114837646484
Chungju_chujeomtunnel(changwon)_20201021_1030_WED_15m_NH_highway_OW2_sunny_FHD_029,118.21585083007812,49.668949127197266
Gangneung_nodong_20201021_1330_WED_15m_NH_highway_TW2_sunny_FHD_032,98.31529235839844,86.6678237915039
Busan_busanportbrdg2_20201027_1630_TUE_8m_NH_highway_TW3_sunny_FHD_113,161.34280395507812,66.29283905029297
Suwon_CH01_20200720_1830_MON_9m_RH_highway_TW5_sunny_FHD_071,106.39450073242188,27.9442195892334
Cheonan_ogsan_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD_068,122.4562759399414,42.65058517456055
Jincheon_jangam_20201021_0830_WED_15m_NH_highway_TW2_sunny_FHD_006,123.09962463378906,43.53669738769531
Buan_yeji_20201020_1100_TUE_15m_NH_highway_TW2_sunny_FHD_049,115.27177429199219,44.86885070800781
Busan_busanportbrdg2_20201029_1630_THU_8m_NH_highway_TW3_sunny_FHD_074,158.26124572753906,67.27123260498047
Jeonju_jeongeub_20201019_1700_MON_15m_NH_highway_TW2_sunny_FHD_062,115.38700103759766,45.26442337036133
Gangneung_hyangho1brdg_20201020_1730_TUE_15m_NH_highway_TW2_sunny_FHD_121,101.85730743408203,68.42158508300781
Cheonan_sajeong_20201021_1330_WED_15m_NH_highway_TW3_sunny_FHD_029,121.3165054321289,49.720455169677734
Busan_busanportbrdg4_20201027_1530_TUE_8m_NH_highway_TW3_sunny_FHD_069,155.79202270507812,70.99366760253906
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD_068,115.9875717163086,43.06544876098633
Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD_061,108.28649139404297,39.20279312133789
Chungju_chujeomtunnel(yangpyeong)_20201020_1230_TUE_15m_RH_highway_OW2_sunny_FHD_060,121.15377807617188,48.18550491333008
Cheonan_seongnam2_20201020_1530_TUE_10m_NH_highway_TW3_sunny_FHD_009,114.75203704833984,41.428733825683594
Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD_003,108.92401885986328,40.71162796020508
Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD_002,81.81928253173828,23.801000595092773
Busan_busanportbrdg2_20201028_1400_TUE_8m_NH_highway_TW3_sunny_FHD_107,171.4507598876953,47.669471740722656
Suwon_CH02_20200720_1830_MON_9m_NH_highway_TW5_sunny_FHD_142,94.64118957519531,28.575824737548828
Chungju_chujeomtunnel(changwon)_20201021_1530_WED_15m_NH_highway_OW2_sunny_FHD_097,119.6403579711914,48.2839241027832
Gangneung_hyangho1brdg_20201021_1130_WED_15m_NH_highway_TW2_sunny_FHD_103,122.23084259033203,65.10124206542969
Cheonan_ogsan_20201020_1600_TUE_15m_RH_highway_TW3_sunny_FHD_013,104.38363647460938,43.73175811767578
Buan_soju2brdg_20201021_1330_WED_15m_NH_highway_TW2_sunny_FHD_098,123.70683288574219,38.46092987060547
Busan_busanportbrdg3_20201028_1100_TUE_8m_NH_highway_TW3_sunny_FHD_094,156.07083129882812,57.478580474853516
Jeonju_jeongeub_20201021_0700_WED_15m_NH_highway_TW2_sunny_FHD_101,122.83712768554688,44.72669982910156
Buan_dongjisan_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD_031,131.68641662597656,49.01632308959961
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD_080,72.77597045898438,17.954099655151367
Gangneung_nodong1brdg_20201019_1630_MON_15m_NH_highway_TW2_sunny_FHD_083,123.01322174072266,50.1839714050293
Buan_yeji_20201020_1100_TUE_15m_NH_highway_TW2_sunny_FHD_011,120.40699768066406,45.63372039794922
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD_021,75.11351776123047,20.510540008544922
Gangneung_wichon2brdg_20201021_0930_WED_15m_NH_highway_TW2_sunny_FHD_095,125.00872802734375,51.260990142822266
Gangneung_wichon2brdg_20201021_0930_WED_15m_NH_highway_TW2_sunny_FHD_108,124.99153900146484,51.86676025390625
