scene_id,clip_id,lane_id,carriageway,direction,shoulder,frames,mean_count,occ_ground_mean,occ_ground_p90,occ_px_mean
Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,3,0,toward,False,94,0.41,0.0173,0.1165,0.014
Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,4,1,away,False,94,0.47,0.0156,0.0828,0.0162
Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,5,1,away,False,94,0.76,0.0588,0.2001,0.0444
Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_gwanggyeog1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,6,1,away,True,94,0.0,0.0,0.0,0.0
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,1,0,toward,True,38,0.05,0.0002,0.0,0.0001
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,2,0,toward,True,38,0.0,0.0,0.0,0.0
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,3,0,toward,False,38,0.18,0.0045,0.0173,0.005
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,4,0,toward,False,38,0.16,0.0061,0.0041,0.006
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,5,1,away,False,38,0.11,0.012,0.0296,0.0039
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,6,1,away,False,38,0.11,0.0115,0.0211,0.0105
Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201019_1900_MON_15m_NH_highway_TW2_sunny_FHD,7,1,away,False,38,0.05,0.0011,0.0,0.0004
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,1,0,toward,True,79,0.0,0.0,0.0,0.0
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,2,0,toward,True,79,0.01,0.0008,0.0,0.0003
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,3,0,toward,False,79,0.9,0.035,0.0968,0.0262
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,4,0,toward,False,79,1.14,0.0174,0.0796,0.0151
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,5,1,away,False,79,0.84,0.0125,0.0539,0.0127
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,6,1,away,False,79,1.13,0.0523,0.1417,0.0405
Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_0900_TUE_15m_NH_highway_TW2_sunny_FHD,7,1,away,False,79,0.25,0.0044,0.0255,0.0019
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,1,0,toward,True,78,1.22,0.0012,0.0,0.0011
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,2,0,toward,True,78,0.4,0.0079,0.0246,0.0029
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,3,0,toward,False,78,0.87,0.0227,0.0682,0.0229
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,4,0,toward,False,78,0.37,0.0191,0.1107,0.0153
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,5,1,away,False,78,0.47,0.0168,0.0751,0.0162
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,6,1,away,False,78,0.58,0.0379,0.1025,0.0266
Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD,7,1,away,False,78,0.14,0.003,0.0,0.0013
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,1,0,toward,True,70,0.77,0.0032,0.0112,0.001
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,2,0,toward,True,70,0.3,0.0068,0.0333,0.0032
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,3,0,toward,False,70,0.47,0.0118,0.039,0.0136
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,4,0,toward,False,70,0.23,0.0062,0.0,0.0101
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,5,1,away,False,70,0.57,0.0211,0.0835,0.0189
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,6,1,away,False,70,0.51,0.0419,0.141,0.0231
Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_0800_WED_15m_NH_highway_TW2_sunny_FHD,7,1,away,False,70,0.19,0.0064,0.0027,0.002
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,1,0,toward,False,82,0.09,0.0023,0.0,0.002
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,2,0,toward,False,82,1.04,0.0332,0.0889,0.0316
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,3,0,toward,False,82,1.07,0.0244,0.1073,0.0201
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,4,1,away,False,82,0.35,0.0159,0.075,0.0143
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,5,1,away,False,82,0.52,0.0175,0.0808,0.0169
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,6,1,away,False,82,0.04,0.0054,0.0,0.002
Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,Hongcheon_seomgangbrdg_20201021_1300_WED_15m_NH_highway_TW2_sunny_FHD,7,1,away,False,82,0.22,0.0079,0.0308,0.0016
Hongcheon_wonchang4brdg_20201019_1600_MON_15m_NH_highway_OW2_sunny_FHD,Hongcheon_wonchang4brdg_20201019_1600_MON_15m_NH_highway_OW2_sunny_FHD,1,0,toward,True,86,0.0,0.0,0.0,0.0
Hongcheon_wonchang4brdg_20201019_1600_MON_15m_NH_highway_OW2_sunny_FHD,Hongcheon_wonchang4brdg_20201019_1600_MON_15m_NH_highway_OW2_sunny_FHD,2,0,toward,False,86,2.91,0.0682,0.1306,0.0522
Hongcheon_wonchang4brdg_20201021_1000_WED_15m_NH_highway_OW2_sunny_FHD,Hongcheon_wonchang4brdg_20201021_1000_WED_15m_NH_highway_OW2_sunny_FHD,1,0,away,False,61,1.36,0.046,0.1025,0.0283
Hongcheon_wonchang4brdg_20201021_1000_WED_15m_NH_highway_OW2_sunny_FHD,Hongcheon_wonchang4brdg_20201021_1000_WED_15m_NH_highway_OW2_sunny_FHD,2,0,away,False,61,1.25,0.027,0.0833,0.0219
Hongcheon_wonchang4brdg_20201021_1500_WED_15m_NH_highway_OW2_sunny_FHD,Hongcheon_wonchang4brdg_20201021_1500_WED_15m_NH_highway_OW2_sunny_FHD,1,0,away,False,65,1.82,0.0272,0.0842,0.0215
Hongcheon_wonchang4brdg_20201021_1500_WED_15m_NH_highway_OW2_sunny_FHD,Hongcheon_wonchang4brdg_20201021_1500_WED_15m_NH_highway_OW2_sunny_FHD,2,0,away,False,65,0.66,0.0179,0.072,0.0146
Inje_injetunnel2_20201210_0956_THU_4.8m_NH_highway_OW2_tunnel_FHD,Inje_injetunnel2_20201210_0956_THU_4.8m_NH_highway_OW2_tunnel_FHD,1,0,away,False,133,0.5,0.0265,0.1225,0.0213
Inje_injetunnel2_20201210_0956_THU_4.8m_NH_highway_OW2_tunnel_FHD,Inje_injetunnel2_20201210_0956_THU_4.8m_NH_highway_OW2_tunnel_FHD,2,0,away,False,133,0.92,0.0454,0.219,0.0269
Inje_injetunnel2_20201210_0956_THU_4.8m_NH_highway_OW2_tunnel_FHD,Inje_injetunnel2_20201210_0956_THU_4.8m_NH_highway_OW2_tunnel_FHD,3,0,away,True,133,0.02,0.0,0.0,0.0
Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,1,0,toward,False,88,0.0,0.0,0.0,0.0
Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,2,0,toward,False,88,0.01,0.0057,0.0,0.002
Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,3,1,away,False,88,0.16,0.0108,0.0024,0.0054
Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201019_1800_MON_10m_NH_highway_TW2_sunny_FHD,4,1,away,False,88,0.6,0.0206,0.0947,0.01
Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,1,0,toward,False,84,0.4,0.0261,0.0869,0.0223
Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,2,0,toward,False,84,0.65,0.022,0.0919,0.015
Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,3,1,away,False,84,0.51,0.0227,0.1247,0.0229
Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_0800_TUE_10m_NH_highway_TW2_sunny_FHD,4,1,away,False,84,0.82,0.0378,0.1361,0.0221
Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,1,0,toward,False,95,0.62,0.0256,0.0952,0.0263
Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,2,0,toward,False,95,0.91,0.046,0.1558,0.0261
Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,3,1,away,False,95,0.44,0.0274,0.1254,0.0222
Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1300_TUE_10m_NH_highway_TW2_sunny_FHD,4,1,away,False,95,0.83,0.0232,0.0885,0.0206
Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,1,0,toward,False,90,0.29,0.0102,0.0428,0.0101
Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,2,0,toward,False,90,0.62,0.0349,0.1477,0.0151
Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,3,1,away,False,90,0.22,0.008,0.0,0.0074
Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201020_1800_TUE_10m_NH_highway_TW2_sunny_FHD,4,1,away,False,90,0.52,0.0148,0.0554,0.0067
Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,1,0,toward,True,86,0.0,0.0,0.0,0.0
Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,2,0,toward,False,86,0.21,0.0508,0.2414,0.0356
Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,3,0,toward,False,86,0.28,0.0259,0.1311,0.0205
Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,4,1,away,False,86,0.42,0.0359,0.1275,0.0295
Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_0800_WED_10m_NH_highway_TW2_sunny_FHD,5,1,away,False,86,0.59,0.0267,0.0958,0.0295
Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,1,0,toward,True,61,0.0,0.0,0.0,0.0
Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,2,0,toward,False,61,0.23,0.0711,0.288,0.0476
Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,3,0,toward,False,61,0.2,0.0204,0.1285,0.0164
Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,4,1,away,False,61,0.59,0.0479,0.1796,0.0521
Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1300_WED_10m_NH_highway_TW2_sunny_FHD,5,1,away,False,61,0.64,0.0317,0.1038,0.0356
Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,1,0,toward,False,88,0.64,0.0195,0.0562,0.0203
Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,2,0,toward,False,88,1.19,0.0444,0.1337,0.0361
Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,3,1,away,False,88,0.68,0.0228,0.0995,0.0199
Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,4,1,away,False,88,0.98,0.0351,0.1227,0.0271
Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,Jeonju_deungcheon_20201021_1800_WED_10m_NH_highway_TW2_sunny_FHD,5,1,away,False,88,0.53,0.0,0.0,0.0008
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,1,0,toward,False,79,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,2,0,toward,False,79,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,3,0,toward,False,79,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,4,1,away,False,79,0.35,0.0083,0.0,0.0033
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,5,1,away,False,79,0.52,0.0185,0.1024,0.0077
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,6,1,away,False,79,0.15,0.0102,0.0,0.0046
Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201019_2000_MON_15m_NH_highway_TW3_sunny_FHD,7,1,away,True,79,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,1,0,toward,False,127,0.69,0.0135,0.0534,0.0162
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,2,0,toward,False,127,0.44,0.0137,0.0546,0.0134
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,3,0,toward,False,127,0.28,0.0161,0.0599,0.0186
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,4,1,away,False,127,1.31,0.0136,0.0733,0.0141
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,5,1,away,False,127,0.87,0.0412,0.134,0.0404
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,6,1,away,False,127,0.41,0.0542,0.2466,0.0384
Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1000_TUE_15m_NH_highway_TW3_sunny_FHD,7,1,away,True,127,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,1,0,toward,False,98,1.89,0.0035,0.0,0.0049
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,2,0,toward,False,98,1.7,0.0301,0.0836,0.0218
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,3,0,toward,False,98,1.68,0.0564,0.1382,0.0438
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,4,1,away,False,98,1.2,0.0264,0.0932,0.0274
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,5,1,away,False,98,1.19,0.0531,0.1519,0.0427
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,6,1,away,False,98,0.45,0.0325,0.1245,0.028
Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_1500_TUE_15m_NH_highway_TW3_sunny_FHD,7,1,away,True,98,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,1,0,toward,False,81,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,2,0,toward,False,81,0.05,0.0047,0.0,0.0044
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,3,0,toward,False,81,0.04,0.0,0.0,0.0
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,4,1,away,False,81,0.23,0.0049,0.0,0.0026
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,5,1,away,False,81,0.31,0.0109,0.0,0.0066
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,6,1,away,False,81,0.27,0.0195,0.1102,0.0088
Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201020_2000_TUE_15m_NH_highway_TW3_sunny_FHD,7,1,away,True,81,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,1,0,toward,False,92,0.46,0.0488,0.1486,0.027
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,2,0,toward,False,92,0.39,0.0333,0.1173,0.0188
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,3,0,toward,False,92,0.33,0.0171,0.0846,0.0136
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,4,1,away,False,92,1.67,0.0135,0.0835,0.0112
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,5,1,away,False,92,1.33,0.047,0.1491,0.0355
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,6,1,away,False,92,0.46,0.0659,0.2925,0.0488
Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1000_WED_15m_NH_highway_TW3_sunny_FHD,7,1,away,True,92,0.0,0.0,0.0,0.0
Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,1,0,toward,False,92,3.38,0.0212,0.0774,0.0207
Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,2,0,toward,False,92,1.33,0.0251,0.0789,0.0246
Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,3,0,toward,False,92,1.05,0.029,0.0821,0.0226
Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,Jeonju_gudeog_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,4,1,away,False,92,1.02,0.0238,0.1025,0.0288
