scene_id,group,frames,occ_median,v_median,delay_median,jam_share,slow_share,level_median,detour_check,lane_occ_spread_median
Cheonan_ogsan_20201019_1630_MON_15m_RH_highway_TW3_sunny_FHD,all,82,0.0477,92.05,0.0515,0.0,0.0,원활,False,
Cheonan_ogsan_20201019_1630_MON_15m_RH_highway_TW3_sunny_FHD,away,82,0.0624,89.6,0.07,0.0,0.0,원활,False,0.0274
Cheonan_ogsan_20201019_1630_MON_15m_RH_highway_TW3_sunny_FHD,toward,82,0.0443,92.6,0.048,0.0,0.0,원활,False,0.1015
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD,all,120,0.0516,91.4,0.056,0.0,0.0,원활,False,
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD,away,120,0.0712,88.1,0.081,0.0,0.0,원활,False,0.0374
Cheonan_ogsan_20201020_1100_TUE_15m_RH_highway_TW3_sunny_FHD,toward,120,0.0444,92.6,0.048,0.0,0.0,원활,False,0.1138
Cheonan_ogsan_20201020_1600_TUE_15m_RH_highway_TW3_sunny_FHD,all,94,0.0482,92.0,0.052,0.0,0.0,원활,False,
Cheonan_ogsan_20201020_1600_TUE_15m_RH_highway_TW3_sunny_FHD,away,94,0.0604,89.95,0.067,0.0,0.0,원활,False,0.0339
Cheonan_ogsan_20201020_1600_TUE_15m_RH_highway_TW3_sunny_FHD,toward,94,0.045,92.5,0.0485,0.0,0.0,원활,False,0.1
Cheonan_ogsan_20201021_1000_WED_15m_RH_highway_TW3_sunny_FHD,all,94,0.0632,89.5,0.07,0.0,0.0,원활,False,
Cheonan_ogsan_20201021_1000_WED_15m_RH_highway_TW3_sunny_FHD,away,94,0.0706,88.2,0.08,0.0,0.0,원활,False,0.0324
Cheonan_ogsan_20201021_1000_WED_15m_RH_highway_TW3_sunny_FHD,toward,94,0.06,90.0,0.067,0.0,0.0,원활,False,0.1297
Cheonan_ogsan_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,all,104,0.0518,91.4,0.056,0.0,0.0,원활,False,
Cheonan_ogsan_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,away,104,0.0693,88.45,0.0785,0.0,0.0,원활,False,0.0395
Cheonan_ogsan_20201021_1500_WED_15m_NH_highway_TW3_sunny_FHD,toward,104,0.0449,92.5,0.049,0.0,0.0,원활,False,0.1151
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD,all,120,0.0612,89.8,0.068,0.0,0.0,원활,False,
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD,away,120,0.0774,87.1,0.089,0.0,0.0,원활,False,0.0676
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD,toward,120,0.0364,93.95,0.0385,0.0,0.0,원활,False,0.055
Cheonan_sajeong_20201020_1330_TUE_15m_NH_highway_TW3_sunny_FHD,all,96,0.074,87.65,0.0845,0.0,0.0,원활,False,
Cheonan_sajeong_20201020_1330_TUE_15m_NH_highway_TW3_sunny_FHD,away,96,0.0862,85.6,0.101,0.0,0.0104,원활,False,0.0645
Cheonan_sajeong_20201020_1330_TUE_15m_NH_highway_TW3_sunny_FHD,toward,96,0.0472,92.15,0.051,0.0,0.0,원활,False,0.0725
Cheonan_sajeong_20201021_0730_WED_15m_NH_highway_TW3_sunny_FHD,all,94,0.0515,91.4,0.056,0.0,0.0,원활,False,
Cheonan_sajeong_20201021_0730_WED_15m_NH_highway_TW3_sunny_FHD,away,94,0.0548,90.85,0.0605,0.0,0.0,원활,False,0.0346
Cheonan_sajeong_20201021_0730_WED_15m_NH_highway_TW3_sunny_FHD,toward,94,0.0452,92.5,0.049,0.0,0.0,원활,False,0.0599
Cheonan_sajeong_20201021_1330_WED_15m_NH_highway_TW3_sunny_FHD,all,96,0.0709,88.2,0.08,0.0,0.0,원활,False,
Cheonan_sajeong_20201021_1330_WED_15m_NH_highway_TW3_sunny_FHD,away,96,0.0823,86.3,0.095,0.0,0.0312,원활,False,0.0789
Cheonan_sajeong_20201021_1330_WED_15m_NH_highway_TW3_sunny_FHD,toward,96,0.0501,91.65,0.0545,0.0,0.0,원활,False,0.079
Cheonan_seongnam2_20201019_1630_MON_10m_RH_highway_TW3_sunny_FHD,all,87,0.0799,86.7,0.092,0.0,0.0,원활,False,
Cheonan_seongnam2_20201019_1630_MON_10m_RH_highway_TW3_sunny_FHD,away,87,0.0968,83.9,0.115,0.0,0.023,원활,False,0.0707
Cheonan_seongnam2_20201019_1630_MON_10m_RH_highway_TW3_sunny_FHD,toward,87,0.065,89.2,0.073,0.0,0.0,원활,False,0.0236
Cheonan_seongnam2_20201020_1030_TUE_10m_RH_highway_TW3_sunny_FHD,all,96,0.0754,87.4,0.086,0.0,0.0,원활,False,
Cheonan_seongnam2_20201020_1030_TUE_10m_RH_highway_TW3_sunny_FHD,away,96,0.0895,85.1,0.105,0.0,0.0625,원활,False,0.0504
Cheonan_seongnam2_20201020_1030_TUE_10m_RH_highway_TW3_sunny_FHD,toward,96,0.0635,89.4,0.071,0.0,0.0,원활,False,0.0226
Cheonan_seongnam2_20201020_1530_TUE_10m_NH_highway_TW3_sunny_FHD,all,129,0.0769,87.2,0.088,0.0,0.0,원활,False,
Cheonan_seongnam2_20201020_1530_TUE_10m_NH_highway_TW3_sunny_FHD,away,129,0.0909,84.9,0.107,0.0,0.0775,원활,False,0.0586
Cheonan_seongnam2_20201020_1530_TUE_10m_NH_highway_TW3_sunny_FHD,toward,129,0.0678,88.7,0.076,0.0,0.0155,원활,False,0.0182
Cheonan_seongnam2_20201021_0930_WED_10m_RH_highway_TW3_sunny_FHD,all,91,0.0766,87.2,0.088,0.0,0.0,원활,False,
Cheonan_seongnam2_20201021_0930_WED_10m_RH_highway_TW3_sunny_FHD,away,91,0.0752,87.5,0.086,0.0,0.0,원활,False,0.0598
Cheonan_seongnam2_20201021_0930_WED_10m_RH_highway_TW3_sunny_FHD,toward,91,0.0689,88.5,0.078,0.0,0.0,원활,False,0.0373
Cheonan_seongnam2_20201021_1430_WED_10m_NH_highway_TW3_sunny_FHD,all,106,0.0698,88.4,0.079,0.0,0.0,원활,False,
Cheonan_seongnam2_20201021_1430_WED_10m_NH_highway_TW3_sunny_FHD,away,106,0.0765,87.25,0.0875,0.0,0.0,원활,False,0.0595
Cheonan_seongnam2_20201021_1430_WED_10m_NH_highway_TW3_sunny_FHD,toward,106,0.0735,87.75,0.0835,0.0,0.0,원활,False,0.0205
Chungju_chujeomtunnel(changwon)_20201019_1730_MON_15m_NH_highway_OW2_sunny_FHD,all,83,0.0811,86.5,0.094,0.0,0.1084,원활,False,
Chungju_chujeomtunnel(changwon)_20201019_1730_MON_15m_NH_highway_OW2_sunny_FHD,away,83,0.0811,86.5,0.094,0.0,0.1084,원활,False,0.051
Chungju_chujeomtunnel(changwon)_20201020_1130_TUE_15m_RH_highway_OW2_sunny_FHD,all,68,0.0716,88.05,0.0815,0.0,0.0,원활,False,
Chungju_chujeomtunnel(changwon)_20201020_1130_TUE_15m_RH_highway_OW2_sunny_FHD,away,68,0.0716,88.05,0.0815,0.0,0.0,원활,False,0.0804
Chungju_chujeomtunnel(changwon)_20201020_1630_TUE_15m_NH_highway_OW2_sunny_FHD,all,78,0.0805,86.55,0.0935,0.0,0.0256,원활,False,
Chungju_chujeomtunnel(changwon)_20201020_1630_TUE_15m_NH_highway_OW2_sunny_FHD,away,78,0.0805,86.55,0.0935,0.0,0.0256,원활,False,0.0744
Chungju_chujeomtunnel(changwon)_20201021_1030_WED_15m_NH_highway_OW2_sunny_FHD,all,83,0.0733,87.8,0.083,0.0,0.0361,원활,False,
Chungju_chujeomtunnel(changwon)_20201021_1030_WED_15m_NH_highway_OW2_sunny_FHD,away,83,0.0733,87.8,0.083,0.0,0.0361,원활,False,0.0454
Chungju_chujeomtunnel(changwon)_20201021_1530_WED_15m_NH_highway_OW2_sunny_FHD,all,80,0.0636,89.4,0.071,0.0,0.0,원활,False,
Chungju_chujeomtunnel(changwon)_20201021_1530_WED_15m_NH_highway_OW2_sunny_FHD,away,80,0.0636,89.4,0.071,0.0,0.0,원활,False,0.0434
Chungju_chujeomtunnel(yangpyeong)_20201020_0730_TUE_15m_NH_highway_OW2_fog_FHD,all,73,0.0694,88.4,0.079,0.0,0.0548,원활,False,
Chungju_chujeomtunnel(yangpyeong)_20201020_0730_TUE_15m_NH_highway_OW2_fog_FHD,toward,73,0.0694,88.4,0.079,0.0,0.0548,원활,False,0.0725
Chungju_chujeomtunnel(yangpyeong)_20201020_1230_TUE_15m_RH_highway_OW2_sunny_FHD,all,80,0.0746,87.55,0.0855,0.0,0.0,원활,False,
Chungju_chujeomtunnel(yangpyeong)_20201020_1230_TUE_15m_RH_highway_OW2_sunny_FHD,toward,80,0.0746,87.55,0.0855,0.0,0.0,원활,False,0.0542
Chungju_chujeomtunnel(yangpyeong)_20201020_1730_TUE_15m_NH_highway_OW2_sunny_FHD,all,67,0.0475,92.1,0.051,0.0,0.0,원활,False,
Chungju_chujeomtunnel(yangpyeong)_20201020_1730_TUE_15m_NH_highway_OW2_sunny_FHD,toward,67,0.0475,92.1,0.051,0.0,0.0,원활,False,0.0343
Chungju_chujeomtunnel(yangpyeong)_20201021_1130_WED_15m_NH_highway_OW2_sunny_FHD,all,71,0.0595,90.1,0.066,0.0,0.0141,원활,False,
Chungju_chujeomtunnel(yangpyeong)_20201021_1130_WED_15m_NH_highway_OW2_sunny_FHD,away,71,0.0595,90.1,0.066,0.0,0.0141,원활,False,0.0339
Chungju_chujeomtunnel(yangpyeong)_20201021_1630_WED_15m_NH_highway_OW2_sunny_FHD,all,73,0.0827,86.2,0.096,0.0,0.1781,원활,False,
Chungju_chujeomtunnel(yangpyeong)_20201021_1630_WED_15m_NH_highway_OW2_sunny_FHD,away,73,0.0827,86.2,0.096,0.0,0.1781,원활,False,0.0439
Chungju_danpyeong1brdg_20201020_1100_TUE_15m_RH_highway_TW2_sunny_FHD,all,120,0.1323,77.95,0.1695,0.0,0.6917,서행,False,
Chungju_danpyeong1brdg_20201020_1100_TUE_15m_RH_highway_TW2_sunny_FHD,away,120,0.1642,72.65,0.2255,0.0,0.85,서행,False,0.0415
Chungju_danpyeong1brdg_20201020_1100_TUE_15m_RH_highway_TW2_sunny_FHD,toward,120,0.1159,80.65,0.144,0.0,0.425,원활,False,0.0268
Chungju_danpyeong1brdg_20201020_1600_TUE_15m_NH_highway_TW2_sunny_FHD,all,94,0.1205,79.95,0.1505,0.0,0.5,서행,False,
Chungju_danpyeong1brdg_20201020_1600_TUE_15m_NH_highway_TW2_sunny_FHD,away,94,0.1123,81.25,0.1385,0.0,0.266,원활,False,0.064
Chungju_danpyeong1brdg_20201020_1600_TUE_15m_NH_highway_TW2_sunny_FHD,toward,94,0.141,76.5,0.184,0.0,0.6809,서행,False,0.0274
Chungju_danpyeong1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD,all,93,0.1209,79.8,0.152,0.0,0.5376,서행,False,
Chungju_danpyeong1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD,away,93,0.0867,85.6,0.101,0.0,0.0215,원활,False,0.0317
Chungju_danpyeong1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD,toward,93,0.1734,71.1,0.244,0.0,0.9032,서행,False,0.0
Chungju_danpyeong1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,all,87,0.1992,66.8,0.298,0.0,1.0,서행,False,
Chungju_danpyeong1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,unknown,87,0.1992,66.8,0.298,0.0,1.0,서행,False,0.0857
Chungju_jogogli_20201020_0800_TUE_15m_NH_highway_TW2_fog_FHD,all,79,0.0434,92.8,0.047,0.0,0.0,원활,False,
Chungju_jogogli_20201020_0800_TUE_15m_NH_highway_TW2_fog_FHD,away,79,0.0316,94.7,0.034,0.0,0.0,원활,False,0.0129
Chungju_jogogli_20201020_0800_TUE_15m_NH_highway_TW2_fog_FHD,toward,79,0.0505,91.6,0.055,0.0,0.0,원활,False,0.0398
Chungju_jogogli_20201020_1300_TUE_15m_RH_highway_TW2_sunny_FHD,all,96,0.0468,92.2,0.051,0.0,0.0,원활,False,
Chungju_jogogli_20201020_1300_TUE_15m_RH_highway_TW2_sunny_FHD,away,96,0.0411,93.1,0.044,0.0,0.0,원활,False,0.0191
Chungju_jogogli_20201020_1300_TUE_15m_RH_highway_TW2_sunny_FHD,toward,96,0.0505,91.55,0.0555,0.0,0.0,원활,False,0.0316
Chungju_jogogli_20201021_0700_WED_15m_NH_highway_TW2_sunny_FHD,all,69,0.0262,95.6,0.028,0.0,0.0,원활,False,
Chungju_jogogli_20201021_0700_WED_15m_NH_highway_TW2_sunny_FHD,away,69,0.0236,96.1,0.024,0.0,0.0,원활,False,0.0081
Chungju_jogogli_20201021_0700_WED_15m_NH_highway_TW2_sunny_FHD,toward,69,0.0363,94.0,0.038,0.0,0.0,원활,False,0.0239
Chungju_jogogli_20201021_1200_WED_15m_NH_highway_TW2_sunny_FHD,all,95,0.0651,89.2,0.073,0.0,0.0105,원활,False,
Chungju_jogogli_20201021_1200_WED_15m_NH_highway_TW2_sunny_FHD,away,95,0.0618,89.7,0.069,0.0,0.0421,원활,False,0.0382
Chungju_jogogli_20201021_1200_WED_15m_NH_highway_TW2_sunny_FHD,toward,95,0.0584,90.3,0.064,0.0,0.0,원활,False,0.0297
Chungju_jogogli_20201021_1700_WED_15m_NH_highway_TW2_sunny_FHD,all,122,0.0561,90.65,0.062,0.0,0.0,원활,False,
Chungju_jogogli_20201021_1700_WED_15m_NH_highway_TW2_sunny_FHD,away,122,0.0593,90.1,0.0655,0.0,0.0,원활,False,0.0527
Chungju_jogogli_20201021_1700_WED_15m_NH_highway_TW2_sunny_FHD,toward,122,0.0516,91.45,0.056,0.0,0.0,원활,False,0.034
Chungju_sangwoo1brdg_20201019_2030_MON_15m_NH_highway_TW2_sunny_HD,all,117,0.0558,90.7,0.062,0.0,0.0,원활,False,
Chungju_sangwoo1brdg_20201019_2030_MON_15m_NH_highway_TW2_sunny_HD,away,117,0.0363,93.9,0.039,0.0,0.0,원활,False,0.0303
Chungju_sangwoo1brdg_20201019_2030_MON_15m_NH_highway_TW2_sunny_HD,toward,117,0.0709,88.2,0.08,0.0,0.0,원활,False,0.0987
Chungju_sangwoo1brdg_20201020_1130_TUE_15m_RH_highway_TW2_sunny_HD,all,106,0.1337,77.75,0.1715,0.0,0.7547,서행,False,
Chungju_sangwoo1brdg_20201020_1130_TUE_15m_RH_highway_TW2_sunny_HD,away,106,0.1791,70.15,0.2555,0.0,0.9906,서행,False,0.066
Chungju_sangwoo1brdg_20201020_1130_TUE_15m_RH_highway_TW2_sunny_HD,toward,106,0.0936,84.4,0.111,0.0,0.217,원활,False,0.1401
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD,all,129,0.1301,78.3,0.166,0.0,0.6589,서행,False,
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD,away,129,0.1562,74.0,0.211,0.0,0.8062,서행,False,0.0842
Chungju_sangwoo1brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_HD,toward,129,0.1086,81.9,0.133,0.0,0.2713,원활,False,0.1969
Chungju_sangwoo1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_HD,all,103,0.1039,82.7,0.126,0.0,0.233,원활,False,
Chungju_sangwoo1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_HD,away,103,0.0761,87.3,0.087,0.0,0.0,원활,False,0.1172
Chungju_sangwoo1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_HD,toward,103,0.1522,74.6,0.204,0.0,0.8544,서행,False,0.0751
Chungju_sangwoo1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_HD,all,102,0.0999,83.35,0.1195,0.0,0.0784,원활,False,
Chungju_sangwoo1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_HD,away,102,0.0709,88.2,0.08,0.0,0.0,원활,False,0.1203
Chungju_sangwoo1brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_HD,toward,102,0.1406,76.6,0.183,0.0,0.6863,서행,False,0.0451
Gangneung_gangdong2brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD,all,85,0.0322,94.6,0.034,0.0,0.0,원활,False,
Gangneung_gangdong2brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD,away,85,0.0221,96.3,0.023,0.0,0.0,원활,False,0.0132
Gangneung_gangdong2brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD,toward,85,0.0407,93.2,0.044,0.0,0.0,원활,False,0.0358
Gangneung_gangdong2brdg_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD,all,82,0.0306,94.9,0.032,0.0,0.0,원활,False,
Gangneung_gangdong2brdg_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD,away,82,0.028,95.3,0.03,0.0,0.0,원활,False,0.0101
Gangneung_gangdong2brdg_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD,toward,82,0.0337,94.35,0.036,0.0,0.0,원활,False,0.0262
Gangneung_gangdong2brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD,all,117,0.0419,93.0,0.045,0.0,0.0,원활,False,
Gangneung_gangdong2brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD,away,117,0.0331,94.5,0.035,0.0,0.0,원활,False,0.0142
Gangneung_gangdong2brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD,toward,117,0.0472,92.1,0.051,0.0,0.0,원활,False,0.0491
Gangneung_gangdong2brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD,all,90,0.0386,93.6,0.041,0.0,0.0,원활,False,
Gangneung_gangdong2brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD,away,90,0.0331,94.5,0.035,0.0,0.0,원활,False,0.0166
Gangneung_gangdong2brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD,toward,90,0.0431,92.8,0.047,0.0,0.0,원활,False,0.0234
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,all,93,0.0403,93.3,0.043,0.0,0.0,원활,False,
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,away,93,0.0298,95.0,0.032,0.0,0.0,원활,False,0.0112
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD,toward,93,0.0509,91.5,0.056,0.0,0.0,원활,False,0.0161
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD,all,45,0.0168,97.2,0.017,0.0,0.0,원활,False,
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD,away,45,0.0177,97.1,0.018,0.0,0.0,원활,False,0.026
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD,toward,45,0.0133,97.8,0.013,0.0,0.0,원활,False,0.0078
Gangneung_hyangho1brdg_20201020_1230_TUE_15m_NH_highway_TW2_sunny_FHD,all,75,0.0188,96.9,0.019,0.0,0.0,원활,False,
Gangneung_hyangho1brdg_20201020_1230_TUE_15m_NH_highway_TW2_sunny_FHD,away,75,0.0174,97.1,0.018,0.0,0.0,원활,False,0.0183
Gangneung_hyangho1brdg_20201020_1230_TUE_15m_NH_highway_TW2_sunny_FHD,toward,75,0.0164,97.3,0.017,0.0,0.0,원활,False,0.0146
Gangneung_hyangho1brdg_20201020_1730_TUE_15m_NH_highway_TW2_sunny_FHD,all,67,0.0205,96.6,0.021,0.0,0.0,원활,False,
Gangneung_hyangho1brdg_20201020_1730_TUE_15m_NH_highway_TW2_sunny_FHD,away,67,0.0192,96.8,0.02,0.0,0.0,원활,False,0.0162
Gangneung_hyangho1brdg_20201020_1730_TUE_15m_NH_highway_TW2_sunny_FHD,toward,67,0.0227,96.2,0.024,0.0,0.0,원활,False,0.0177
Gangneung_hyangho1brdg_20201021_1130_WED_15m_NH_highway_TW2_sunny_FHD,all,75,0.0234,96.1,0.024,0.0,0.0,원활,False,
Gangneung_hyangho1brdg_20201021_1130_WED_15m_NH_highway_TW2_sunny_FHD,away,75,0.0224,96.3,0.023,0.0,0.0,원활,False,0.0209
Gangneung_hyangho1brdg_20201021_1130_WED_15m_NH_highway_TW2_sunny_FHD,toward,75,0.0142,97.6,0.015,0.0,0.0,원활,False,0.0134
Gangneung_hyangho1brdg_20201021_1630_WED_15m_NH_highway_TW2_sunny_FHD,all,73,0.0181,97.0,0.019,0.0,0.0,원활,False,
Gangneung_hyangho1brdg_20201021_1630_WED_15m_NH_highway_TW2_sunny_FHD,away,73,0.0174,97.1,0.018,0.0,0.0,원활,False,0.0235
Gangneung_hyangho1brdg_20201021_1630_WED_15m_NH_highway_TW2_sunny_FHD,toward,73,0.0202,96.6,0.021,0.0,0.0,원활,False,0.0168
Gangneung_hyangho2brdg_20201020_0830_TUE_15m_NH_highway_TW2_sunny_FHD,all,50,0.0242,96.0,0.025,0.0,0.0,원활,False,
Gangneung_hyangho2brdg_20201020_0830_TUE_15m_NH_highway_TW2_sunny_FHD,away,50,0.0333,94.45,0.0355,0.0,0.0,원활,False,0.0242
Gangneung_hyangho2brdg_20201020_0830_TUE_15m_NH_highway_TW2_sunny_FHD,toward,50,0.013,97.8,0.013,0.0,0.0,원활,False,0.0138
Gangneung_hyangho2brdg_20201020_1330_TUE_15m_NH_highway_TW2_sunny_FHD,all,73,0.0216,96.4,0.022,0.0,0.0,원활,False,
Gangneung_hyangho2brdg_20201020_1330_TUE_15m_NH_highway_TW2_sunny_FHD,away,73,0.0213,96.5,0.022,0.0,0.0,원활,False,0.0169
Gangneung_hyangho2brdg_20201020_1330_TUE_15m_NH_highway_TW2_sunny_FHD,toward,73,0.0154,97.4,0.016,0.0,0.0,원활,False,0.0156
Gangneung_hyangho2brdg_20201021_0730_WED_15m_NH_highway_TW2_sunny_FHD,all,56,0.0192,96.8,0.02,0.0,0.0,원활,False,
Gangneung_hyangho2brdg_20201021_0730_WED_15m_NH_highway_TW2_sunny_FHD,away,56,0.0236,96.05,0.025,0.0,0.0,원활,False,0.0116
Gangneung_hyangho2brdg_20201021_0730_WED_15m_NH_highway_TW2_sunny_FHD,toward,56,0.0146,97.6,0.0145,0.0,0.0,원활,False,0.0132
Gangneung_hyangho2brdg_20201021_1230_WED_15m_NH_highway_TW2_sunny_FHD,all,74,0.0176,97.05,0.0185,0.0,0.0,원활,False,
Gangneung_hyangho2brdg_20201021_1230_WED_15m_NH_highway_TW2_sunny_FHD,away,74,0.0184,96.95,0.019,0.0,0.0,원활,False,0.0259
Gangneung_hyangho2brdg_20201021_1230_WED_15m_NH_highway_TW2_sunny_FHD,toward,74,0.0164,97.3,0.017,0.0,0.0,원활,False,0.0117
Gangneung_hyangho2brdg_20201021_1730_WED_15m_NH_highway_TW2_sunny_FHD,all,51,0.0126,97.9,0.013,0.0,0.0,원활,False,
Gangneung_hyangho2brdg_20201021_1730_WED_15m_NH_highway_TW2_sunny_FHD,away,51,0.0213,96.5,0.022,0.0,0.0,원활,False,0.0083
Gangneung_hyangho2brdg_20201021_1730_WED_15m_NH_highway_TW2_sunny_FHD,toward,51,0.0081,98.7,0.008,0.0,0.0,원활,False,0.0068
Gangneung_nodong1brdg_20201019_1630_MON_15m_NH_highway_TW2_sunny_FHD,all,95,0.0293,95.1,0.031,0.0,0.0,원활,False,
Gangneung_nodong1brdg_20201019_1630_MON_15m_NH_highway_TW2_sunny_FHD,away,95,0.0184,96.9,0.019,0.0,0.0,원활,False,0.0501
Gangneung_nodong1brdg_20201019_1630_MON_15m_NH_highway_TW2_sunny_FHD,toward,95,0.0734,87.8,0.083,0.0,0.0,원활,False,0.0314
Gangneung_nodong1brdg_20201020_1030_TUE_15m_NH_highway_TW2_sunny_FHD,all,96,0.0194,96.8,0.02,0.0,0.0,원활,False,
Gangneung_nodong1brdg_20201020_1030_TUE_15m_NH_highway_TW2_sunny_FHD,away,96,0.0137,97.75,0.0135,0.0,0.0,원활,False,0.0379
Gangneung_nodong1brdg_20201020_1030_TUE_15m_NH_highway_TW2_sunny_FHD,toward,96,0.0424,92.9,0.046,0.0,0.0,원활,False,0.0106
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD,all,93,0.025,95.8,0.026,0.0,0.0,원활,False,
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD,away,93,0.0156,97.4,0.016,0.0,0.0,원활,False,0.0423
Gangneung_nodong1brdg_20201020_1530_TUE_15m_NH_highway_TW2_sunny_FHD,toward,93,0.0594,90.1,0.066,0.0,0.0,원활,False,0.0334
Gangneung_nodong1brdg_20201021_0930_WED_15m_NH_highway_TW2_sunny_FHD,all,100,0.0017,99.7,0.002,0.0,0.0,원활,False,
Gangneung_nodong1brdg_20201021_0930_WED_15m_NH_highway_TW2_sunny_FHD,unknown,100,0.0017,99.7,0.002,0.0,0.0,원활,False,0.0
Gangneung_nodong1brdg_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD,all,97,0.0195,96.7,0.02,0.0,0.0,원활,False,
Gangneung_nodong1brdg_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD,away,97,0.0424,92.9,0.046,0.0,0.0,원활,False,0.0632
Gangneung_nodong1brdg_20201021_1430_WED_15m_NH_highway_TW2_sunny_FHD,toward,97,0.0165,97.3,0.017,0.0,0.0,원활,False,0.0225
Gangneung_nodong_20201020_0930_TUE_15m_NH_highway_TW2_sunny_FHD,all,119,0.0271,95.5,0.028,0.0,0.0,원활,False,
Gangneung_nodong_20201020_0930_TUE_15m_NH_highway_TW2_sunny_FHD,away,119,0.0264,95.6,0.028,0.0,0.0,원활,False,0.0292
Gangneung_nodong_20201020_0930_TUE_15m_NH_highway_TW2_sunny_FHD,toward,119,0.021,96.5,0.022,0.0,0.0,원활,False,0.0129
Gangneung_nodong_20201020_1430_TUE_15m_NH_highway_TW2_sunny_FHD,all,93,0.0298,95.0,0.032,0.0,0.0,원활,False,
Gangneung_nodong_20201020_1430_TUE_15m_NH_highway_TW2_sunny_FHD,away,93,0.0262,95.6,0.028,0.0,0.0,원활,False,0.0171
Gangneung_nodong_20201020_1430_TUE_15m_NH_highway_TW2_sunny_FHD,toward,93,0.0351,94.1,0.038,0.0,0.0,원활,False,0.0146
Gangneung_nodong_20201021_0830_WED_15m_NH_highway_TW2_sunny_FHD,all,111,0.0349,94.2,0.037,0.0,0.0,원활,False,
Gangneung_nodong_20201021_0830_WED_15m_NH_highway_TW2_sunny_FHD,away,111,0.031,94.8,0.033,0.0,0.0,원활,False,0.0335
Gangneung_nodong_20201021_0830_WED_15m_NH_highway_TW2_sunny_FHD,toward,111,0.0361,94.0,0.038,0.0,0.0,원활,False,0.0167
Gangneung_nodong_20201021_1330_WED_15m_NH_highway_TW2_sunny_FHD,all,85,0.0235,96.1,0.024,0.0,0.0,원활,False,
Gangneung_nodong_20201021_1330_WED_15m_NH_highway_TW2_sunny_FHD,away,85,0.0215,96.4,0.022,0.0,0.0,원활,False,0.0
Gangneung_nodong_20201021_1330_WED_15m_NH_highway_TW2_sunny_FHD,toward,85,0.0343,94.3,0.036,0.0,0.0,원활,False,0.0
Gangneung_wichon2brdg_20201019_1730_MON_15m_NH_highway_TW2_sunny_FHD,all,88,0.0116,98.1,0.012,0.0,0.0,원활,False,
